analysis_unit_id,readiness_disease_name,source_disease_name,disease_master_name,analysis_unit,analysis_unit_label,row_type,family,priority_prototype_status,master_tier,master_guild,master_livestock_amplified,master_key_host_vector,include_as_analysis_unit,modelling_scope_status,modelling_scope_reason,vectored_status,generalist_status,transmission_complexity,guild,host_sdm_needed,vector_sdm_needed,host_range_rule,vector_range_rule,range_limiting_layer,transmission_rule_review_status,transmission_rule_notes,host_candidate_rows,roster_host_rows,roster_vector_rows,host_role_evidence_rows,host_role_assignment_rows,direct_disease_vector_rows,direct_vector_confirmed_rows,direct_vector_probable_rows,direct_vector_candidate_rows,direct_vector_competence_joined_rows,direct_vector_transmission_yes_rows,direct_vector_natural_infection_yes_rows,roster_vectors_with_host_vector_evidence,roster_vectors_with_human_biting,genbank_country_rows,genbank_distinct_countries_or_territories,genbank_records_with_country,who_don_focal_country_rows,who_don_distinct_countries,who_don_distinct_records,has_substantive_host_role_evidence,has_substantive_vector_role_evidence,role_assignment_status,host_sdm_species_available,vector_sdm_species_available,host_sdm_projection_species_available,vector_sdm_projection_species_available,host_sdm_comparison_species_available,vector_sdm_comparison_species_available,has_direct_vector_evidence,direct_vector_evidence_status,country_evidence_status,sdm_availability_status,readiness_blocker,recommended_next_action,evidence_join_status,evidence_qa_join_status,evidence_qa_match_field,evidence_qa_matched_disease_name,direct_vector_join_status,direct_vector_match_field,direct_vector_matched_disease_name,genbank_join_status,genbank_match_field,genbank_matched_disease_name,who_don_join_status,who_don_match_field,who_don_matched_disease_name,sdm_join_status,sdm_match_field,sdm_matched_disease_name,pheic_risk,source_pathogen,source_previous_name,source_msl39_viral_name,is_priority_pathogen,is_prototype_pathogen,in_gibb_etal,in_empres_i,region_africa,region_americas,region_europe,region_mediterranean,region_se_asia,region_western_pacific,source_unit_scope,analysis_unit_rank,analysis_decision,decision_rule_trigger,transmission_context,human_infection_status,host_link_status,vector_data_status,amplifier_data_status,example_members,rationale,notes,master_row,preferred_match_source,matched_pathogen_names,matched_taxids,match_review_flag,shared_species_proxy_flag,match_review_notes,host_query_bucket,in_master_who,roster_taxonomy_caution_rows,host_role_evidence_substantive_rows,vector_role_evidence_rows,vector_role_evidence_substantive_rows,host_role_substantive_assignment_rows,vector_role_assignment_rows,vector_role_substantive_assignment_rows,direct_vector_species_or_taxa,direct_vector_competent_rows,direct_vector_mixed_competence_rows,direct_vector_not_competent_rows,direct_vector_unclear_competence_rows,direct_vector_taxonomy_review_needed_rows,who_don_high_confidence_rows,who_don_manual_review_rows,has_genbank_country_evidence,has_who_don_focal_evidence,has_any_role_evidence_or_assignment,pathogen_species_name,pathogen_species_name_source,pathogen_taxid,pathogen_taxid_source
master_90,Barmah Forest,Barmah Forest,Barmah Forest,Barmah Forest,Barmah Forest,,Togaviridae,,2,E,FALSE,Culex/Aedes,hold,exclude_hold,Duplicate label of master_48 Barmah Forest virus; retain as alias only and exclude from default modelling scope.,vectored,host_group_generalist,complex,mosquito_borne_arbovirus,optional,yes,host_sdm_low_value_generalist,include_known_vectors_review,mixed,reviewed,Australian CDC/Healthdirect: mosquito-borne Barmah Forest virus; animal reservoirs likely marsupials; no direct animal-human spread without mosquitoes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,no_country_evidence,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,unmatched_no_evidence,unmatched_no_evidence,,,unmatched_no_evidence,,,unmatched_no_evidence,,,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,5 points. Australia,90,,,,FALSE,FALSE,,hold,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,,unresolved_or_aggregate,,unresolved
master_91,Murray Valley encephalitis,Murray Valley encephalitis,Murray Valley encephalitis,Murray Valley encephalitis,Murray Valley encephalitis,,Flaviviridae,,2,E,FALSE,Culex annulirostris; waterbirds,yes,include,Included in current default modelling scope after transmission-rule review.,vectored,host_group_generalist,complex,mosquito_borne_arbovirus,optional,yes,host_sdm_low_value_generalist,vector_sdm_primary_limiter,vector,reviewed,Australian CDC: MVEV spread by mosquitoes after feeding on infected waterbirds; no person-to-person transmission.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,321,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,genbank_only,missing_required_vector_sdm,missing_direct_vector_evidence,curate_direct_vector_evidence,matched_primary_name,matched_primary_name,source_disease_name,Murray Valley encephalitis,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Murray Valley encephalitis,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,5 points,91,virion,orthoflavivirus murrayense,11079; 3048215,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Orthoflavivirus murrayense,matched_pathogen_names,11079; 3048215,matched_taxids:virion
master_92,Rocio,Rocio,Rocio,Rocio,Rocio,,Flaviviridae,,3,E,FALSE,Psorophora/Aedes,yes,review_before_modelling,Transmission rule pass marked insufficient_evidence; not model-ready by default.,vectored,uncertain,complex,mosquito_borne_arbovirus,uncertain,uncertain,uncertain_review,uncertain_review,not_model_ready,insufficient_evidence,"Rocio reviews: mosquito-borne flavivirus, but enzootic hosts/vectors remain insufficiently defined for default SDM processing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,genbank_only,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,matched_primary_name,matched_primary_name,source_disease_name,Rocio,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Rocio,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,4 points,92,virion,orthoflavivirus ilheusense,3052466; 59563,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,shared_species_proxy_review,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Orthoflavivirus ilheusense,matched_pathogen_names,3052466; 59563,matched_taxids:virion
master_93,Everglades,Everglades,Everglades,Everglades,Everglades,,Togaviridae,,3,E,FALSE,Culex; rodents,yes,review_before_modelling,Transmission rule pass marked this row needs_review; use only after manual review.,vectored,restricted,complex,mosquito_borne_arbovirus,yes,yes,include_reservoir_hosts_only,include_competent_vectors,host_and_vector,needs_review,"EVEV review/Frontiers: Culex cedecei confirmed vector; sylvatic rodent cycle in Florida Everglades, underrecognised disease.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,genbank_only,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,matched_primary_name,matched_primary_name,source_disease_name,Everglades,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Everglades,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,1 point,93,virion,alphavirus everglades,2083198,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Alphavirus everglades,matched_pathogen_names,2083198,matched_taxids:virion
master_95,Baylisascaris procyonis,Baylisascaris procyonis,Baylisascaris procyonis,Baylisascaris procyonis,Baylisascaris procyonis,,Nematoda,,2,B,FALSE,Procyon lotor (raccoon),yes,include,Included in current default modelling scope after transmission-rule review.,non_vectored,specialist,complex,environmental_spore_or_soil,yes,no,include_reservoir_hosts_only,no_vector,mixed,reviewed,CDC Baylisascaris: raccoon roundworm eggs shed in faeces become infective in soil/objects; combine raccoon reservoir and environmental exposure.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,166,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,missing_required_host_sdm,missing_required_host_sdm,find_or_build_host_sdm,matched_primary_name,matched_primary_name,source_disease_name,Baylisascaris procyonis,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Baylisascaris procyonis,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,B,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,11 points,95,clover,baylisascaris procyonis,6259,FALSE,FALSE,,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Baylisascaris procyonis,matched_pathogen_names,6259,matched_taxids:clover
master_96,Leishmania aethiopica,Leishmania aethiopica,Leishmania aethiopica,Leishmania aethiopica,Leishmania aethiopica,,Leishmania,,2,E,FALSE,Phlebotomus; rock hyrax,yes,include,Included in current default modelling scope after transmission-rule review.,vectored,restricted,complex,sandfly_borne_parasite,yes,yes,include_reservoir_hosts_only,include_competent_vectors,host_and_vector,reviewed,Ethiopia studies/reviews: L. aethiopica transmitted by Phlebotomus longipes/pedifer; rock/bush hyrax reservoirs.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,87,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,genbank_only,missing_required_host_sdm,missing_direct_vector_evidence,curate_direct_vector_evidence,matched_primary_name,matched_primary_name,source_disease_name,Leishmania aethiopica,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Leishmania aethiopica,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,10 points,96,clover,leishmania aethiopica,5667,FALSE,FALSE,,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Leishmania aethiopica,matched_pathogen_names,5667,matched_taxids:clover
master_97,Borrelia hermsii,Borrelia hermsii,Borrelia hermsii,Borrelia hermsii,Borrelia hermsii,,Borrelia,,2,E,FALSE,Ornithodoros ticks; rodents,yes,include,Included in current default modelling scope after transmission-rule review.,vectored,restricted,complex,tick_borne_pathogen,yes,yes,include_reservoir_hosts_only,include_competent_vectors,host_and_vector,reviewed,CDC/EID: soft tick relapsing fever; B. hermsii is rodent-associated and transmitted by Ornithodoros hermsi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,535,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,genbank_only,missing_required_host_sdm,missing_direct_vector_evidence,curate_direct_vector_evidence,matched_primary_name,matched_primary_name,source_disease_name,Borrelia hermsii,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Borrelia hermsii,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,8 points. Relapsing fever,97,clover,borrelia hermsii,140,FALSE,FALSE,,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Borrelia hermsii,matched_pathogen_names,140,matched_taxids:clover
master_98,Menangle,Menangle,Menangle,Menangle,Menangle,,Paramyxoviridae,,3,B,FALSE,Pteropus bats,yes,review_before_modelling,Transmission rule pass marked this row needs_review; use only after manual review.,non_vectored,restricted,mixed,bat_reservoir_spillover,yes,no,include_reservoir_and_amplifying_hosts,no_vector,mixed,needs_review,JGV/CFSPH/SHIC Menangle: Pteropus bats are reservoir/source and pigs can transmit experimentally; rare human infections followed pig exposure.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,matched_primary_name,matched_primary_name,source_disease_name,Menangle,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Menangle,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,B,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,1 point,98,virion,pararubulavirus menangleense,3052599,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Pararubulavirus menangleense,matched_pathogen_names,3052599,matched_taxids:virion
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),,Alphainfluenzavirus influenzae (H7N9),Influenza A (H7N9),manual_addition,Orthomyxoviridae,priority,,,,,yes_existing_who,include,Included in current default modelling scope after transmission-rule review.,non_vectored,host_group_generalist,mixed,avian_reservoir_non_vectored,yes,no,include_livestock_hosts,no_vector,livestock_host,reviewed,WHO/ECDC: human H7N9 cases linked mainly to live poultry/contaminated market environments; sustained human transmission not reported.,0,538,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16128,4,3,3,FALSE,FALSE,no_role_evidence_or_assignment,80,0,1,0,0,0,FALSE,not_expected_non_vectored,who_don_and_genbank,required_sdms_available,missing_role_evidence,curate_role_evidence,matched_primary_name,matched_primary_name,source_disease_name,Influenza (H7N9 avian influenza),unmatched_no_evidence,,,matched_primary_name,source_disease_name,Influenza (H7N9 avian influenza),matched_alternate_name,analysis_unit_label,Influenza A(H7N9),matched_primary_name,source_disease_name,Influenza (H7N9 avian influenza),High,Alphainfluenzavirus influenzae (H7N9),Influenza A,Alphainfluenzavirus influenzae,TRUE,FALSE,FALSE,FALSE,none,none,none,none,none,none,subtype_level,subtype,keep,manual_addition_from_decision_framework,host_linked_non_vector,yes,yes_or_expected_from_source,not_central_or_unknown,unknown,,Added as an active influenza analysis unit following the decision to keep H5N1 and add H7N9 while dropping the other current influenza subtype rows.,Manual addition requested in the decision framework even though H7N9 is not present as a source row in the current WHO zoonotic shortlist.,,,,,FALSE,FALSE,,who_only_needs_master_match,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,TRUE,TRUE,FALSE,Alphainfluenzavirus influenzae,source_msl39_viral_name,11320; 2955291,virion_taxid:matched_virus_name; virion_taxid:msl39_viral_name; virion_taxid:Virion_VirusName
who_37,Sudan virus disease (Ebola virus disease),Sudan virus disease (Ebola virus disease),,Orthoebolavirus sudanense,Sudan ebolavirus,source_row,Filoviridae,priority,,,,,yes_existing_who,defer_broad_or_aggregate_unit,Deferred from the pilot handoff because current VIRION/CLOVER-derived host evidence only resolves Homo sapiens and does not provide species-level reservoir SDM targets.,non_vectored,restricted,complex,bat_reservoir_spillover,optional,no,include_reservoir_hosts_only,no_vector,mixed,reviewed,WHO/GOV.UK/Sabin: Sudan ebolavirus transmitted from infected animals including fruit bats and by human bodily fluids; reservoir evidence limited.,1,1,0,2,1,0,0,0,0,0,0,0,0,0,4,4,150,11,2,7,TRUE,FALSE,reviewed_assignment_present,0,0,0,0,0,0,FALSE,not_expected_non_vectored,who_don_and_genbank,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,matched_primary_name,matched_primary_name,source_disease_name,Sudan virus disease (Ebola virus disease),unmatched_no_evidence,,,matched_primary_name,source_disease_name,Sudan virus disease (Ebola virus disease),matched_primary_name,source_disease_name,Sudan virus disease (Ebola virus disease),matched_primary_name,source_disease_name,Sudan virus disease (Ebola virus disease),High,Orthoebolavirus sudanense,Sudan ebolavirus,Orthoebolavirus sudanense,TRUE,FALSE,TRUE,FALSE,priority,none,none,priority,none,none,specific_unit,species_or_equivalent,keep,specific_source_row,host_linked_non_vector,yes,yes_or_expected_from_source,not_central_or_unknown,unknown,,Specific zoonotic source row retained as the current analysis unit.,,,,,,FALSE,FALSE,,who_only_needs_master_match,TRUE,0,2,0,0,1,0,0,0,0,0,0,0,0,3,9,TRUE,TRUE,TRUE,Orthoebolavirus sudanense,source_msl39_viral_name,186540; 3052460,virion_taxid:matched_virus_name; virion_taxid:msl39_viral_name; virion_taxid:Pathogens; virion_taxid:Virion_VirusName
who_8,Hemorrhagic fever with renal syndrome (Hantaan virus),Hemorrhagic fever with renal syndrome (Hantaan virus),,Orthohantavirus hantanense,Hantaan orthohantavirus,source_row,Hantaviridae,priority,,,,,yes_existing_who,include,Included in current default modelling scope after transmission-rule review.,non_vectored,specialist,simple,rodent_reservoir_direct_or_environmental,yes,no,include_reservoir_hosts_only,no_vector,reservoir_host,reviewed,CDC/PMC: Hantaan virus/HFRS linked primarily to striped field mouse Apodemus agrarius; exposure to rodent excreta.,21,21,0,2,2,0,0,0,0,0,0,0,0,0,5,5,2064,0,0,0,TRUE,FALSE,reviewed_assignment_present,14,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,required_sdms_available,none,ready_for_model_spec_review,matched_primary_name,matched_primary_name,source_disease_name,Hemorrhagic fever with renal syndrome (Hantaan virus),unmatched_no_evidence,,,matched_primary_name,source_disease_name,Hemorrhagic fever with renal syndrome (Hantaan virus),unmatched_no_evidence,,,matched_primary_name,source_disease_name,Hemorrhagic fever with renal syndrome (Hantaan virus),High,Orthohantavirus hantanense,Hantaan orthohantavirus,Orthohantavirus hantanense,TRUE,FALSE,TRUE,FALSE,none,none,priority,none,none,priority,specific_unit,species_or_equivalent,keep,specific_source_row,host_linked_non_vector,yes,yes_or_expected_from_source,not_central_or_unknown,unknown,,Specific zoonotic source row retained as the current analysis unit.,,,,,,FALSE,FALSE,,who_only_needs_master_match,TRUE,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,Orthohantavirus hantanense,source_msl39_viral_name,3052480,virion_taxid:matched_virus_name; virion_taxid:msl39_viral_name; virion_taxid:Pathogens; virion_taxid:Virion_VirusName
who_30,Reovirus infection (usually mild),Reovirus infection (usually mild),,Orthoreovirus mammalis,Mammalian orthoreovirus,source_row,Spinareoviridae,prototype,,,,,review,defer_broad_or_aggregate_unit,Deferred from the pilot handoff because the broad mammalian host range does not define a useful host or vector SDM target.,non_vectored,generalist,uncertain,direct_or_environmental_non_vectored,no,no,host_sdm_low_value_generalist,no_vector,not_model_ready,reviewed,MRV reviews/CDC EID: mammalian orthoreoviruses infect broad mammals with respiratory/enteric links; range-defining host layer unclear.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,2227,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,matched_primary_name,matched_primary_name,source_disease_name,Reovirus infection (usually mild),unmatched_no_evidence,,,matched_primary_name,source_disease_name,Reovirus infection (usually mild),unmatched_no_evidence,,,unmatched_no_evidence,,,Low,Orthoreovirus mammalis,Mammalian orthoreovirus,Orthoreovirus mammalis,FALSE,TRUE,FALSE,FALSE,prototype,prototype,prototype,prototype,prototype,prototype,broad_species_group,species_group,review_split_needed,mixed_species_group,host_linked_non_vector,yes,yes_or_expected_from_source,not_central_or_unknown,unknown,,Broad mixed-unit row kept for now but flagged as too coarse for final ecological analysis.,,,,,,FALSE,FALSE,,who_only_needs_master_match,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Orthoreovirus mammalis,source_msl39_viral_name,,unresolved
who_27,Non-typhoidal salmonellosis,Non-typhoidal salmonellosis,,Salmonella enterica non typhoidal serovars,Salmonella enterica non typhoidal serovars,source_row,Bacteria,priority,,,,,review,defer_broad_or_aggregate_unit,Deferred from the pilot handoff because the main range-limiting layer is food/water or human exposure rather than a useful host or vector SDM target.,non_vectored,generalist,mixed,food_waterborne,optional,no,host_sdm_low_value_generalist,no_vector,human_exposure,reviewed,"WHO/CDC NTS: broad domestic/wild animal reservoir; human disease mainly foodborne or animal-contact, so host SDMs are low-value context layers.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,no_country_evidence,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,unmatched_no_evidence,unmatched_no_evidence,,,unmatched_no_evidence,,,unmatched_no_evidence,,,unmatched_no_evidence,,,unmatched_no_evidence,,,High,Salmonella enterica non typhoidal serovars,,,TRUE,FALSE,FALSE,FALSE,priority,priority,priority,priority,priority,priority,broad_serovar_group,serovar_group,review_split_needed,broad_serovar_group,host_linked_non_vector,yes,yes_or_expected_from_source,not_central_or_unknown,unknown,,Broad serovar group kept for now but flagged as too coarse for final ecological analysis.,,,,,,FALSE,FALSE,,who_only_needs_master_match,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,Salmonella enterica non typhoidal serovars,source_pathogen,28901,clover_taxid:Pathogens
